,order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
13609,1458747,854,prior,66,3,15,3.0
13610,2427477,854,prior,67,4,15,1.0
13611,2076001,854,prior,68,1,14,4.0
13612,1699398,854,prior,69,4,13,3.0
13613,2768233,854,prior,70,0,11,3.0
13614,504930,854,prior,71,2,12,2.0
13615,2767314,854,prior,72,5,14,3.0
13616,2896513,854,prior,73,6,11,8.0
13617,2424368,854,prior,74,2,13,3.0
13618,1458721,854,prior,75,4,13,2.0
13619,1343291,854,prior,76,0,14,3.0
13620,2165124,854,prior,77,1,13,1.0
13621,1662775,854,prior,78,4,12,3.0
13622,1418036,854,prior,79,1,16,4.0
13623,1474055,854,prior,80,4,9,3.0
13624,1123101,854,prior,81,0,14,3.0
13625,2629845,854,prior,82,2,13,2.0
13626,1324565,854,prior,83,4,13,2.0
13627,3415312,854,train,84,0,14,3.0
13628,372231,855,prior,1,2,16,
13629,2766242,855,prior,2,4,10,16.0
13630,99962,855,prior,3,1,15,25.0
13631,1111184,855,prior,4,5,9,11.0
13632,2941307,855,prior,5,3,14,5.0
13633,248081,855,prior,6,6,17,30.0
13634,81041,855,prior,7,0,10,22.0
13635,2167228,855,prior,8,6,15,6.0
13636,1226343,855,prior,9,1,15,9.0
13637,1084398,855,prior,10,6,21,30.0
13638,3189964,855,prior,11,0,16,30.0
13639,3004984,855,prior,12,0,13,30.0
13640,663354,855,prior,13,6,14,20.0
13641,2547939,855,prior,14,2,10,17.0
13642,2479148,855,prior,15,5,19,10.0
13643,265281,855,train,16,2,12,11.0
13644,763947,856,prior,1,6,15,
13645,39741,856,prior,2,3,13,4.0
13646,1374695,856,prior,3,5,16,2.0
13647,1193716,856,prior,4,2,11,30.0
13648,2322058,856,train,5,5,10,30.0
13649,2496512,857,prior,1,1,8,
13650,334941,857,prior,2,5,8,11.0
13651,3135718,857,prior,3,1,16,3.0
13652,1976581,857,prior,4,1,13,21.0
13653,2490816,857,prior,5,3,15,30.0
13654,1535545,857,prior,6,4,7,15.0
13655,1248441,857,prior,7,0,14,10.0
13656,51620,857,prior,8,3,20,10.0
13657,2746029,857,prior,9,6,12,17.0
13658,252213,857,prior,10,3,16,4.0
13659,2908340,857,prior,11,1,16,12.0
13660,2811376,857,prior,12,6,12,12.0
13661,56330,857,prior,13,0,10,8.0
13662,2831265,857,prior,14,0,6,7.0
13663,2708267,857,prior,15,6,14,6.0
13664,1894509,857,prior,16,6,10,7.0
13665,513259,857,prior,17,4,8,5.0
13666,1312665,857,prior,18,1,16,4.0
13667,3070435,857,prior,19,5,15,4.0
13668,3025097,857,prior,20,5,14,7.0
13669,2969900,857,prior,21,3,18,5.0
13670,1172182,857,prior,22,1,18,5.0
13671,1857991,857,prior,23,0,12,6.0
13672,1016568,857,prior,24,5,8,5.0
13673,1793331,857,prior,25,4,8,6.0
13674,2933687,857,prior,26,4,15,7.0
13675,3085326,857,prior,27,5,11,8.0
13676,370543,857,prior,28,1,14,3.0
13677,155088,857,prior,29,5,12,4.0
13678,655649,857,prior,30,5,14,7.0
13679,2509525,857,prior,31,1,8,3.0
13680,1339054,857,prior,32,5,9,4.0
13681,2521112,857,prior,33,2,15,4.0
13682,11100,857,prior,34,5,14,3.0
13683,1070032,857,prior,35,4,16,6.0
13684,251926,857,prior,36,3,18,6.0
13685,339111,857,prior,37,5,16,9.0
13686,2759622,857,prior,38,6,7,8.0
13687,3323451,857,prior,39,0,17,8.0
13688,1713380,857,prior,40,1,19,1.0
13689,2979764,857,prior,41,2,17,8.0
13690,2400489,857,prior,42,0,10,12.0
13691,1027320,857,prior,43,5,7,5.0
13692,2056487,857,prior,44,1,16,3.0
13693,525283,857,prior,45,0,10,6.0
13694,441762,857,prior,46,0,19,7.0
13695,83856,857,train,47,0,6,7.0
13696,3288283,858,prior,1,4,10,
13697,3343244,858,prior,2,2,13,19.0
13698,103933,858,prior,3,4,12,9.0
13699,813143,858,prior,4,2,14,12.0
13700,918523,858,prior,5,2,9,7.0
13701,73721,858,prior,6,2,12,7.0
13702,1526012,858,prior,7,3,10,8.0
13703,2701461,858,prior,8,3,11,7.0
13704,3055735,858,prior,9,3,12,7.0
13705,210497,858,prior,10,2,12,6.0
13706,3419604,858,prior,11,5,10,3.0
13707,966692,858,prior,12,2,12,4.0
13708,2878715,858,prior,13,1,12,20.0
13709,1742804,858,prior,14,2,12,8.0
13710,580315,858,prior,15,4,13,9.0
13711,890127,858,prior,16,2,13,26.0
13712,2724933,858,prior,17,2,13,0.0
13713,3275469,858,prior,18,5,16,17.0
13714,2127667,858,prior,19,3,17,12.0
13715,3254916,858,prior,20,3,16,7.0
13716,44224,858,prior,21,4,10,1.0
13717,2311892,858,prior,22,3,13,6.0
13718,402867,858,prior,23,3,18,7.0
13719,1390892,858,prior,24,3,11,7.0
13720,361468,858,prior,25,3,17,7.0
13721,946571,858,prior,26,3,12,7.0
13722,1764906,858,prior,27,4,12,15.0
13723,1100642,858,prior,28,5,15,29.0
13724,822215,858,prior,29,2,18,18.0
13725,344363,858,prior,30,5,15,10.0
13726,2316252,858,test,31,1,18,3.0
13727,1894576,859,prior,1,0,12,
13728,3260980,859,prior,2,6,11,6.0
13729,2827236,859,prior,3,5,20,6.0
13730,65017,859,prior,4,5,18,7.0
13731,2537303,859,prior,5,5,18,7.0
13732,870035,859,prior,6,5,18,14.0
13733,1016163,859,prior,7,0,1,9.0
13734,1652829,859,train,8,5,11,5.0
13735,2672894,860,prior,1,0,15,
13736,2155108,860,prior,2,0,12,14.0
13737,1219617,860,prior,3,2,10,9.0
13738,2336911,860,prior,4,0,15,26.0
13739,835022,860,prior,5,1,8,15.0
13740,784530,860,prior,6,6,17,12.0
13741,1784144,860,prior,7,1,13,16.0
13742,347403,860,prior,8,5,12,30.0
13743,294872,860,prior,9,2,18,11.0
13744,3315716,860,prior,10,5,12,10.0
13745,2394773,860,prior,11,6,17,8.0
13746,1291279,860,prior,12,6,22,14.0
13747,1379361,860,prior,13,2,13,17.0
13748,2711483,860,prior,14,1,10,20.0
13749,2126222,860,prior,15,1,10,7.0
13750,1929661,860,prior,16,1,10,7.0
13751,1567454,860,prior,17,0,19,20.0
13752,446493,860,prior,18,5,14,5.0
13753,2741375,860,prior,19,1,9,3.0
13754,1199748,860,test,20,1,19,21.0
13755,3374905,861,prior,1,2,11,
13756,3411385,861,prior,2,0,21,12.0
13757,2143352,861,prior,3,4,21,30.0
13758,2572651,861,test,4,1,13,30.0
13759,902589,862,prior,1,0,11,
13760,201628,862,prior,2,1,15,15.0
13761,1426942,862,prior,3,5,14,4.0
13762,2015463,862,prior,4,0,13,2.0
13763,1422402,862,prior,5,4,13,4.0
13764,1711023,862,prior,6,0,13,30.0
13765,240563,862,prior,7,0,15,14.0
13766,1196886,862,test,8,6,15,13.0
13767,793987,863,prior,1,0,13,
13768,3336094,863,prior,2,4,15,30.0
13769,672984,863,prior,3,4,8,14.0
13770,2396110,863,prior,4,1,20,25.0
13771,3170028,863,prior,5,5,15,18.0
13772,2910912,863,prior,6,1,22,3.0
13773,1977806,863,prior,7,4,20,24.0
13774,1813872,863,prior,8,2,18,12.0
13775,1394345,863,prior,9,2,2,21.0
13776,3132753,863,prior,10,5,15,30.0
13777,2232869,863,train,11,1,15,30.0
13778,2846765,864,prior,1,0,8,
13779,1653917,864,prior,2,5,12,12.0
13780,2819778,864,prior,3,0,15,16.0
13781,1653587,864,prior,4,1,18,8.0
13782,2235427,864,prior,5,1,16,7.0
13783,3306778,864,prior,6,6,17,5.0
13784,1913754,864,prior,7,0,5,8.0
13785,1057600,864,prior,8,1,17,8.0
13786,2864048,864,prior,9,1,15,7.0
13787,2318982,864,prior,10,5,17,4.0
13788,2257522,864,prior,11,1,15,10.0
13789,3029113,864,prior,12,1,18,7.0
13790,2264717,864,prior,13,0,16,6.0
13791,1121048,864,prior,14,4,17,4.0
13792,744283,864,prior,15,2,16,5.0
13793,177960,864,prior,16,1,9,6.0
13794,1481372,864,prior,17,1,15,7.0
13795,1456992,864,prior,18,3,12,9.0
13796,1514106,864,prior,19,4,11,8.0
13797,1074191,864,prior,20,0,14,10.0
13798,2121826,864,prior,21,2,15,9.0
13799,2650136,864,prior,22,3,12,30.0
13800,643977,864,prior,23,2,11,27.0
13801,2799174,864,prior,24,2,17,7.0
13802,408998,864,prior,25,1,16,27.0
13803,2902364,864,prior,26,1,16,7.0
13804,3334778,864,prior,27,5,17,11.0
13805,2994272,864,prior,28,6,18,8.0
13806,1805973,864,prior,29,2,15,10.0
13807,20460,864,train,30,4,12,9.0
13808,1042753,865,prior,1,4,13,
13809,547454,865,prior,2,3,12,30.0
13810,1206535,865,prior,3,4,10,1.0
13811,692135,865,train,4,5,11,30.0
13812,3342814,866,prior,1,2,18,
13813,3201150,866,prior,2,6,14,30.0
13814,2509771,866,prior,3,1,15,16.0
13815,573149,866,prior,4,3,14,23.0
13816,2589688,866,prior,5,3,12,21.0
13817,525880,866,prior,6,1,11,12.0
13818,265986,866,prior,7,1,9,7.0
13819,2920240,866,prior,8,2,10,15.0
13820,500920,866,prior,9,0,12,19.0
13821,1457337,866,prior,10,5,14,12.0
13822,1916506,866,prior,11,1,15,17.0
13823,1258862,866,prior,12,0,11,20.0
13824,2881244,866,prior,13,6,15,13.0
13825,379654,866,prior,14,0,11,15.0
13826,1682880,866,prior,15,0,18,14.0
13827,2570376,866,prior,16,6,16,27.0
13828,2331262,866,prior,17,1,10,16.0
13829,1117637,866,prior,18,4,14,10.0
13830,1464536,866,prior,19,2,18,12.0
13831,249739,866,prior,20,1,18,13.0
13832,2663983,866,prior,21,6,11,12.0
13833,1946050,866,prior,22,6,18,14.0
13834,592557,866,train,23,0,16,15.0
13835,125033,867,prior,1,5,2,
13836,2126419,867,prior,2,4,14,30.0
13837,1316841,867,prior,3,2,23,30.0
13838,1926942,867,prior,4,0,20,30.0
13839,2523270,867,prior,5,0,15,14.0
13840,2648197,867,train,6,4,19,30.0
13841,2942513,868,prior,1,4,9,
13842,3116081,868,prior,2,3,9,6.0
13843,213706,868,prior,3,5,14,2.0
13844,3139689,868,prior,4,6,15,1.0
13845,327121,868,prior,5,4,10,5.0
13846,2587512,868,prior,6,1,13,4.0
13847,1283562,868,prior,7,1,13,7.0
13848,1882441,868,prior,8,1,17,0.0
13849,621352,868,prior,9,2,11,1.0
13850,3038162,868,prior,10,5,14,3.0
13851,1056898,868,prior,11,0,9,2.0
13852,1031772,868,prior,12,1,12,1.0
13853,933249,868,prior,13,4,15,3.0
13854,2746847,868,prior,14,5,14,1.0
13855,1561978,868,prior,15,1,16,3.0
13856,1019606,868,prior,16,4,13,3.0
13857,2841857,868,prior,17,6,15,2.0
13858,2981037,868,prior,18,2,14,3.0
13859,18268,868,prior,19,3,15,8.0
13860,2171223,868,prior,20,1,13,5.0
13861,2088638,868,prior,21,5,12,4.0
13862,1601132,868,prior,22,6,13,8.0
13863,379286,868,prior,23,3,8,4.0
13864,2358295,868,prior,24,6,14,24.0
13865,1130572,868,prior,25,0,15,1.0
13866,1064087,868,prior,26,4,9,4.0
13867,2417617,868,prior,27,4,9,7.0
13868,2470721,868,prior,28,3,14,6.0
13869,2483720,868,prior,29,5,11,2.0
13870,2609383,868,prior,30,1,10,3.0
13871,1531562,868,prior,31,3,11,2.0
13872,1324587,868,prior,32,3,16,7.0
13873,2979600,868,prior,33,1,12,5.0
13874,91212,868,prior,34,6,15,5.0
13875,3316843,868,prior,35,0,12,1.0
13876,505386,868,prior,36,4,18,4.0
13877,3281782,868,prior,37,2,15,5.0
13878,2660243,868,prior,38,2,11,7.0
13879,756308,868,prior,39,1,9,6.0
13880,2118307,868,prior,40,6,15,5.0
13881,2090902,868,prior,41,4,9,5.0
13882,1685225,868,prior,42,6,12,2.0
13883,3084100,868,prior,43,2,14,3.0
13884,27907,868,prior,44,5,7,3.0
13885,535062,868,prior,45,3,12,5.0
13886,1306959,868,prior,46,6,15,3.0
13887,718751,868,prior,47,3,12,4.0
13888,1586934,868,prior,48,1,15,5.0
13889,243924,868,prior,49,5,14,4.0
13890,2833694,868,prior,50,6,19,8.0
13891,1125204,868,prior,51,2,12,3.0
13892,2345956,868,prior,52,4,16,2.0
13893,1998414,868,prior,53,6,14,2.0
13894,2134999,868,prior,54,0,7,8.0
13895,2233683,868,prior,55,0,14,7.0
13896,1387764,868,prior,56,5,8,5.0
13897,2017696,868,prior,57,5,16,0.0
13898,662981,868,prior,58,2,16,4.0
13899,1618134,868,prior,59,5,14,3.0
13900,2628725,868,prior,60,6,11,1.0
13901,166074,868,prior,61,2,10,3.0
13902,2371997,868,prior,62,6,9,4.0
13903,63338,868,prior,63,1,12,2.0
13904,1532387,868,prior,64,1,10,7.0
13905,1651893,868,prior,65,1,16,7.0
13906,582955,868,prior,66,6,20,5.0
13907,2854836,868,prior,67,2,15,3.0
13908,3226123,868,prior,68,6,19,4.0
13909,1821043,868,prior,69,2,16,3.0
13910,1465691,868,prior,70,5,12,3.0
13911,2986309,868,prior,71,3,12,5.0
13912,2249785,868,prior,72,6,7,3.0
13913,2041387,868,prior,73,0,14,1.0
13914,1091043,868,prior,74,2,11,2.0
13915,1267443,868,prior,75,2,11,7.0
13916,1358564,868,prior,76,6,17,4.0
13917,2480754,868,prior,77,0,13,8.0
13918,2396928,868,prior,78,5,7,5.0
13919,552076,868,prior,79,6,8,1.0
13920,225946,868,prior,80,4,10,5.0
13921,990280,868,prior,81,2,14,5.0
13922,1502500,868,prior,82,5,9,3.0
13923,156177,868,prior,83,2,15,4.0
13924,3144425,868,prior,84,0,14,5.0
13925,2589677,868,prior,85,6,14,13.0
13926,1963578,868,train,86,5,13,6.0
13927,2840768,869,prior,1,0,13,
13928,3028723,869,prior,2,0,9,7.0
13929,2108985,869,prior,3,0,11,30.0
13930,56741,869,prior,4,6,10,6.0
13931,2864780,869,test,5,0,11,22.0
13932,1139455,870,prior,1,4,8,
13933,2984538,870,prior,2,6,9,9.0
13934,2616991,870,prior,3,0,12,8.0
13935,3279974,870,prior,4,6,11,6.0
13936,3031198,870,prior,5,5,12,6.0
13937,2374397,870,prior,6,6,11,15.0
13938,2196705,870,prior,7,0,10,8.0
13939,1928128,870,prior,8,0,11,7.0
13940,1366506,870,prior,9,1,12,8.0
13941,2673430,870,prior,10,6,9,5.0
13942,2944207,870,prior,11,0,12,8.0
13943,1019708,870,prior,12,5,8,12.0
13944,1623394,870,prior,13,5,8,7.0
13945,1122258,870,prior,14,5,6,7.0
13946,3197037,870,prior,15,5,7,7.0
13947,1760811,870,prior,16,2,12,18.0
13948,2909378,870,prior,17,6,14,11.0
13949,2967262,870,prior,18,6,16,7.0
13950,1693981,870,prior,19,0,10,8.0
13951,2868261,870,prior,20,3,8,10.0
13952,170663,870,prior,21,5,15,9.0
13953,2121737,870,prior,22,0,8,9.0
13954,2446690,870,prior,23,6,8,6.0
13955,3186559,870,prior,24,5,6,6.0
13956,1916412,870,prior,25,6,15,8.0
13957,1525859,870,prior,26,1,10,9.0
13958,2502510,870,prior,27,0,12,6.0
13959,836486,870,prior,28,0,14,7.0
13960,585650,870,prior,29,0,13,7.0
13961,2739709,870,prior,30,2,9,9.0
13962,1393177,870,prior,31,5,14,10.0
13963,840071,870,prior,32,1,9,10.0
13964,3073782,870,prior,33,1,12,7.0
13965,1958131,870,prior,34,0,10,6.0
13966,736872,870,prior,35,0,12,14.0
13967,1615601,870,prior,36,5,12,5.0
13968,2253318,870,prior,37,4,8,13.0
13969,2864905,870,prior,38,5,12,8.0
13970,1591222,870,prior,39,2,14,11.0
13971,2258245,870,prior,40,0,10,5.0
13972,2785565,870,prior,41,6,9,6.0
13973,527996,870,prior,42,6,12,7.0
13974,1229201,870,prior,43,6,10,7.0
13975,720805,870,prior,44,6,10,7.0
13976,2101491,870,test,45,5,12,6.0
13977,2188504,871,prior,1,5,13,
13978,295002,871,prior,2,5,9,28.0
13979,434735,871,prior,3,4,20,27.0
13980,3240233,871,prior,4,0,20,24.0
13981,2722284,871,prior,5,0,21,30.0
13982,1012473,871,prior,6,1,19,30.0
13983,1984028,871,prior,7,3,21,30.0
13984,3373111,871,train,8,0,20,30.0
13985,1337357,872,prior,1,0,22,
13986,1728179,872,prior,2,2,20,30.0
13987,2045562,872,prior,3,3,22,15.0
13988,2459620,872,prior,4,0,22,25.0
13989,1526056,872,train,5,3,12,30.0
13990,1888402,873,prior,1,2,7,
13991,1744567,873,prior,2,0,12,5.0
13992,183964,873,prior,3,0,10,7.0
13993,1851256,873,prior,4,6,12,13.0
13994,696790,873,prior,5,6,12,14.0
13995,277830,873,prior,6,3,7,4.0
13996,1699285,873,prior,7,4,7,8.0
13997,3265327,873,prior,8,0,7,10.0
13998,2144171,873,train,9,6,11,6.0
13999,3086586,874,prior,1,0,16,
14000,1377163,874,prior,2,0,23,7.0
14001,2268954,874,prior,3,0,11,7.0
14002,1576885,874,prior,4,2,21,9.0
14003,3189634,874,prior,5,6,14,18.0
14004,134023,874,prior,6,0,9,8.0
14005,532532,874,prior,7,6,17,6.0
14006,2300193,874,prior,8,0,12,8.0
14007,101352,874,prior,9,0,16,7.0
14008,2708288,874,prior,10,6,14,6.0
14009,1320431,874,prior,11,6,17,7.0
14010,1797386,874,prior,12,6,18,7.0
14011,862510,874,prior,13,0,23,8.0
14012,1088647,874,train,14,0,16,7.0
14013,2926455,875,prior,1,1,12,
14014,1083265,875,prior,2,1,14,14.0
14015,3283594,875,prior,3,6,12,5.0
14016,195564,875,prior,4,3,18,4.0
14017,1534424,875,train,5,1,13,12.0
14018,3251122,876,prior,1,5,12,
14019,837776,876,prior,2,5,23,7.0
14020,1579280,876,prior,3,2,19,30.0
14021,211783,876,prior,4,1,11,20.0
14022,2898328,876,test,5,3,14,2.0
14023,1819019,877,prior,1,0,18,
14024,512805,877,prior,2,0,16,7.0
14025,784034,877,prior,3,0,11,30.0
14026,1876612,877,prior,4,0,10,28.0
14027,1478160,877,prior,5,5,10,30.0
14028,981700,877,prior,6,0,15,9.0
14029,1218542,877,prior,7,4,11,30.0
14030,505449,877,prior,8,6,17,30.0
14031,464596,877,prior,9,0,15,29.0
14032,339260,877,prior,10,4,14,25.0
14033,1117775,877,prior,11,1,17,18.0
14034,2599034,877,prior,12,5,17,30.0
14035,2308945,877,test,13,4,19,27.0
14036,1131526,878,prior,1,0,17,
14037,203835,878,prior,2,5,19,5.0
14038,98673,878,prior,3,3,16,12.0
14039,2897684,878,prior,4,2,14,6.0
14040,1673351,878,prior,5,5,14,3.0
14041,857304,878,prior,6,5,15,7.0
14042,2980283,878,test,7,5,18,7.0
14043,1920212,879,prior,1,0,14,
14044,3059885,879,prior,2,1,16,8.0
14045,1507046,879,prior,3,0,15,6.0
14046,1075924,879,prior,4,4,10,4.0
14047,724075,879,prior,5,3,16,6.0
14048,1778286,879,prior,6,4,13,8.0
14049,156592,879,prior,7,0,14,3.0
14050,424597,879,prior,8,2,23,16.0
14051,1200631,879,prior,9,2,13,14.0
14052,3420440,879,prior,10,3,11,15.0
14053,1077698,879,prior,11,6,16,10.0
14054,3320915,879,prior,12,0,11,8.0
14055,752692,879,prior,13,5,15,5.0
14056,1008996,879,prior,14,1,14,10.0
14057,2806098,879,prior,15,4,15,30.0
14058,1087568,879,prior,16,2,12,12.0
14059,1534375,879,prior,17,5,12,3.0
14060,1536415,879,prior,18,0,12,9.0
14061,625530,879,prior,19,1,13,1.0
14062,2601726,879,prior,20,5,9,4.0
14063,165613,879,prior,21,5,14,7.0
14064,2172383,879,prior,22,0,9,2.0
14065,2370842,879,prior,23,2,11,2.0
14066,855708,879,prior,24,4,12,2.0
14067,3128708,879,prior,25,4,10,7.0
14068,2646218,879,prior,26,1,20,4.0
14069,2469446,879,prior,27,3,11,23.0
14070,65096,879,prior,28,5,5,9.0
14071,784522,879,prior,29,3,16,5.0
14072,1620453,879,prior,30,5,11,2.0
14073,2845533,879,prior,31,2,13,4.0
14074,119228,879,prior,32,6,1,4.0
14075,2692221,879,prior,33,1,11,2.0
14076,1521848,879,prior,34,3,7,2.0
14077,2787737,879,prior,35,4,16,1.0
14078,2759978,879,prior,36,2,11,5.0
14079,2455137,879,prior,37,5,15,3.0
14080,337871,879,prior,38,6,11,1.0
14081,660824,879,prior,39,3,9,4.0
14082,3330966,879,prior,40,0,7,4.0
14083,844021,879,prior,41,3,14,10.0
14084,2102464,879,prior,42,1,13,5.0
14085,91538,879,prior,43,5,11,4.0
14086,988061,879,prior,44,6,15,8.0
14087,3409875,879,prior,45,0,14,1.0
14088,1939859,879,prior,46,3,13,3.0
14089,1683888,879,prior,47,6,9,3.0
14090,1485483,879,prior,48,3,11,4.0
14091,1067972,879,prior,49,1,15,5.0
14092,531883,879,prior,50,4,14,3.0
14093,1677653,879,prior,51,3,14,6.0
14094,2713364,879,prior,52,6,10,10.0
14095,1006131,879,prior,53,5,11,6.0
14096,2806695,879,prior,54,1,13,10.0
14097,489124,879,prior,55,4,14,3.0
14098,2070001,879,prior,56,3,13,6.0
14099,2376580,879,train,57,0,10,4.0
14100,2012207,880,prior,1,5,20,
14101,2023639,880,prior,2,2,0,4.0
14102,1538740,880,prior,3,5,16,3.0
14103,143603,880,prior,4,2,17,4.0
14104,722533,880,prior,5,5,19,3.0
14105,1792994,880,prior,6,6,16,1.0
14106,1711412,880,prior,7,1,17,2.0
14107,3285504,880,prior,8,3,16,2.0
14108,1201411,880,prior,9,1,18,5.0
14109,1973824,880,prior,10,4,13,3.0
14110,3002478,880,prior,11,6,12,2.0
14111,3293748,880,prior,12,0,10,1.0
14112,2604173,880,prior,13,2,9,2.0
14113,3379217,880,prior,14,4,12,2.0
14114,2164669,880,prior,15,0,16,3.0
14115,482610,880,prior,16,2,19,2.0
14116,1026977,880,prior,17,4,12,2.0
14117,1299383,880,prior,18,0,13,3.0
14118,1404165,880,prior,19,2,13,2.0
14119,835542,880,prior,20,3,18,1.0
14120,2178972,880,prior,21,6,17,3.0
14121,643555,880,prior,22,2,15,3.0
14122,2518977,880,prior,23,5,16,3.0
14123,2749346,880,prior,24,0,12,2.0
14124,2068086,880,prior,25,2,16,2.0
14125,1443456,880,prior,26,4,9,2.0
14126,432263,880,prior,27,1,17,4.0
14127,1958912,880,prior,28,3,18,2.0
14128,1379493,880,prior,29,0,8,4.0
14129,2745024,880,prior,30,1,20,1.0
14130,270222,880,prior,31,3,19,2.0
14131,2558770,880,prior,32,0,11,4.0
14132,2267007,880,prior,33,2,17,2.0
14133,1083247,880,prior,34,6,15,4.0
14134,3026930,880,prior,35,2,14,3.0
14135,2193263,880,prior,36,4,14,2.0
14136,2207687,880,prior,37,0,9,3.0
14137,3175573,880,prior,38,1,17,1.0
14138,1616318,880,prior,39,5,15,4.0
14139,2832228,880,prior,40,0,10,2.0
14140,1244903,880,prior,41,1,15,1.0
14141,2031437,880,prior,42,0,7,6.0
14142,2662592,880,prior,43,4,8,4.0
14143,322900,880,prior,44,5,17,1.0
14144,1951335,880,prior,45,2,16,4.0
14145,1643317,880,prior,46,5,17,3.0
14146,1444487,880,prior,47,3,9,5.0
14147,682149,880,prior,48,5,17,2.0
14148,359311,880,prior,49,2,15,4.0
14149,718132,880,train,50,4,11,30.0
14150,3379670,881,prior,1,0,13,
14151,593472,881,prior,2,3,16,10.0
14152,281240,881,prior,3,3,16,21.0
14153,2454113,881,prior,4,0,16,4.0
14154,1312085,881,prior,5,1,17,30.0
14155,2713449,881,prior,6,0,17,6.0
14156,433838,881,prior,7,1,16,15.0
14157,142406,881,prior,8,1,15,14.0
14158,1693595,881,prior,9,2,15,8.0
14159,703500,881,prior,10,3,15,30.0
14160,3032774,881,prior,11,1,16,19.0
14161,2446128,881,prior,12,3,16,9.0
14162,2874311,881,prior,13,3,16,14.0
14163,2854105,881,prior,14,1,16,5.0
14164,2209890,881,prior,15,3,15,16.0
14165,1381591,881,prior,16,2,16,6.0
14166,2666692,881,prior,17,4,10,30.0
14167,2716795,881,train,18,1,14,18.0
14168,2492326,882,prior,1,4,0,
14169,1015914,882,prior,2,5,12,30.0
14170,1677092,882,prior,3,2,10,11.0
14171,2514320,882,prior,4,1,13,6.0
14172,26968,882,train,5,4,13,3.0
14173,1478913,883,prior,1,0,17,
14174,1516660,883,prior,2,4,12,18.0
14175,2466906,883,prior,3,0,11,3.0
14176,507179,883,prior,4,1,14,30.0
14177,447435,883,prior,5,1,13,21.0
14178,270755,883,prior,6,0,9,27.0
14179,3108461,883,prior,7,4,12,30.0
14180,3029360,883,prior,8,5,14,29.0
14181,543798,883,prior,9,1,12,3.0
14182,1422679,883,prior,10,1,12,7.0
14183,3232435,883,prior,11,1,14,14.0
14184,2630185,883,prior,12,0,12,20.0
14185,1604634,883,train,13,2,14,9.0
14186,509077,884,prior,1,6,11,
14187,2440616,884,prior,2,4,18,19.0
14188,3271252,884,prior,3,0,13,30.0
14189,1666193,884,train,4,2,12,30.0
14190,838736,885,prior,1,6,17,
14191,2762370,885,prior,2,1,9,23.0
14192,2674705,885,prior,3,5,17,11.0
14193,1097486,885,prior,4,3,18,26.0
14194,3102173,885,prior,5,6,0,10.0
14195,2346909,885,prior,6,5,12,13.0
14196,784651,885,prior,7,4,16,13.0
14197,384871,885,prior,8,2,21,5.0
14198,159707,885,prior,9,1,22,13.0
14199,2815944,885,prior,10,2,12,29.0
14200,1555115,885,prior,11,4,13,16.0
14201,1174474,885,prior,12,5,17,8.0
14202,1953458,885,prior,13,5,15,7.0
14203,998031,885,prior,14,6,16,22.0
14204,2358635,885,prior,15,1,23,16.0
14205,45111,885,prior,16,0,17,13.0
14206,1432783,885,prior,17,6,20,6.0
14207,1817727,885,prior,18,1,17,9.0
14208,30674,885,prior,19,2,23,8.0
14209,28375,885,prior,20,0,20,12.0
14210,294720,885,prior,21,5,23,12.0
14211,1305670,885,train,22,3,20,12.0
14212,1339658,886,prior,1,5,15,
14213,983279,886,prior,2,5,16,7.0
14214,1549476,886,prior,3,2,17,11.0
14215,2027508,886,prior,4,6,14,18.0
14216,305227,886,prior,5,1,17,30.0
14217,3182016,886,prior,6,4,13,10.0
14218,3200624,886,prior,7,4,19,0.0
14219,1410699,886,prior,8,2,9,19.0
14220,1644996,886,prior,9,0,12,5.0
14221,229260,886,prior,10,3,11,3.0
14222,403803,886,prior,11,4,23,30.0
14223,3169239,886,prior,12,3,10,27.0
14224,285386,886,prior,13,1,16,26.0
14225,581712,886,prior,14,2,13,30.0
14226,2822167,886,prior,15,5,12,3.0
14227,3050876,886,prior,16,5,15,0.0
14228,136949,886,prior,17,6,13,1.0
14229,504014,886,prior,18,5,18,6.0
14230,1926014,886,prior,19,3,10,19.0
14231,2180451,886,prior,20,6,13,17.0
14232,777305,886,prior,21,2,14,3.0
14233,3023259,886,prior,22,3,12,8.0
14234,556180,886,train,23,1,19,12.0
